title,author,date,lure,link
Third Titanfall DLC pack to be revealed at EA Gamescom event,S. Prell,08.11.2014,Titanfall players: You've taken an Expedition. You've gone to the Frontier's Edge. What scenic... ,https://search.engadget.com/click/_ylt=AwrFCEbxjO1jJecTmCN8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541297/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2014-08-11-third-titanfall-dlc-pack-to-be-revealed-at-ea-gamescom-event.html/RK=2/RS=Di.fpbpZjdjMd2tBTfwkf07HXPM-
The Daily Grind: Do you adjust your in-game routine for events?,Jef Reahard,08.11.2014,I coughed my way through a couple hours of Star Wars: The Old Republic gameplay this weekend. When I... ,https://search.engadget.com/click/_ylt=AwrFCEbxjO1jJecTmiN8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541297/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2014-08-11-the-daily-grind-do-you-adjust-your-in-game-routine-for-events.html/RK=2/RS=YjT07xKZEVO4cbDeXAHefPyvTRA-
September's Battlefield 4 update strengthens its core,Mike Suszek,08.08.2014,"The next update for Battlefield 4 is targeted for September, and focuses on core gameplay... ",https://search.engadget.com/click/_ylt=AwrFCEbxjO1jJecTnCN8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541297/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2014-08-08-septembers-battlefield-4-update-strengthens-its-core.html/RK=2/RS=JleGz82JDU3USkv0AsHtTxbUt5I-
Play Battlefield 4 free through Origin for one week,Mike Suszek,08.07.2014,Origin is offering Battlefield 4 for free on a limited basis as part of its Game Time program. The... ,https://search.engadget.com/click/_ylt=AwrFCEbxjO1jJecTniN8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541297/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2014-08-07-play-battlefield-4-free-through-origin-for-one-week.html/RK=2/RS=L13Pejg9Z0QvP_iZIc2KE6Ws8WM-
"Madden 15's franchise mode instills confidence, wraps up ratings",Mike Suszek,08.07.2014,"EA Sports introduced its changes to Connected Franchise mode in Madden NFL 15 this week, which... ",https://search.engadget.com/click/_ylt=AwrFCEbxjO1jJecToCN8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541297/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2014-08-07-madden-15s-franchise-mode-instills-confidence-wraps-up-ratings.html/RK=2/RS=zGu0x5ZmK1vwZYsBBLBVOSFny64-
Mass Effect creator Casey Hudson leaves BioWare's orbit,S. Prell,08.07.2014,"Casey Hudson, longtime BioWare employee and executive producer of the Mass Effect series, has... ",https://search.engadget.com/click/_ylt=AwrNYDHxjO1jxDIADHp8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541297/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2014-08-07-mass-effect-creator-casey-hudson-leaves-biowares-orbit.html/RK=2/RS=_DW6kus1djAVJJsTRtHaDd1GNos-
More kids have public 'oopsy' in BioWare teasers,Alexander Sliwinski,08.07.2014,"Bioware is expected to reveal its next big franchise at next week's Gamescom show in Cologne,... ",https://search.engadget.com/click/_ylt=AwrNYDHxjO1jxDIADnp8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541297/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2014-08-07-more-kids-have-public-oopsy-in-bioware-teasers.html/RK=2/RS=g7zmslVERloFBaOAHlJ215mcj58-
Wing Commander 3 free to fly on Origin,Mike Suszek,08.06.2014,"The third game in the Wing Commander series, which dates back to 1990, first launched for PC and Mac... ",https://search.engadget.com/click/_ylt=AwrNYDHxjO1jxDIAEHp8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541297/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2014-08-06-wing-commander-3-free-to-fly-on-origin.html/RK=2/RS=GlVv0PRRvwM9sOuTM3vpnzx2CCM-
SWTOR's Rakghoul Resurgence event is back,Jef Reahard,08.05.2014,"a href=""http://massively.joystiq.com/category/star-wars-the-old-republic"">Star Wars: The Old... ",https://search.engadget.com/click/_ylt=AwrNYDHxjO1jxDIAEnp8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541297/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2014-08-05-swtors-rakghoul-resurgence-event-is-back.html/RK=2/RS=FAmUiFDyb5iqGk3LmGnlpoILsy0-
Madden 15 gets a kick out of its top safeties,Mike Suszek,08.04.2014,EA closed out its top athlete rankings for Madden NFL 15 this weekend with lists of the... ,https://search.engadget.com/click/_ylt=AwrNYDHxjO1jxDIAFHp8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541297/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2014-08-04-madden-15-gets-a-kick-out-of-its-top-safeties.html/RK=2/RS=83DCPeDES1VDgS8bbspFcyvErAA-
EA and Mythic's Ultima Forever comes to an end,S. Prell,08.04.2014,"Ultima fans were given a dose of unfortunate irony late last week, when an administrator for the... ",https://search.engadget.com/click/_ylt=AwrNYDHxjO1jxDIAFnp8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541297/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2014-08-04-ea-and-mythics-ultima-forever-comes-to-an-end.html/RK=2/RS=czZ1UnGLFzTISzsVNJoLVg95qjo-
Joystiq Discussion: How much would you pay for EA Access?,Anthony John Agnello,08.01.2014,"Following the success of programs like PlayStation Plus and Xbox Live Games With Gold, EA is... ",https://search.engadget.com/click/_ylt=AwrNYDHxjO1jxDIAGHp8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541297/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2014-08-01-joystiq-discussion-how-much-would-you-pay-for-ea-access.html/RK=2/RS=951bJnbd9dzRYE_JsVPQCrsp3HI-
Ultima Forever will sunset August 29th,Brianna Royce,07.31.2014,"Strangers, Seekers and Avatars all, While the past year has certainly been quite the adventure – in... ",https://search.engadget.com/click/_ylt=AwrNYDHxjO1jxDIAGnp8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541297/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2014-07-31-ultima-forever-will-sunset-august-29th.html/RK=2/RS=FhRN4BjYa4WTD3wYT8W5AZCsLvQ-
PSA: Titanfall Frontier's Edge DLC out now,Danny Cowan,07.31.2014,"Respawn Entertainment has launched the ""Frontier's Edge"" expansion DLC for the Xbox One and PC... ",https://search.engadget.com/click/_ylt=AwrNYDHxjO1jxDIAHHp8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541297/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2014-07-31-psa-titanfall-frontiers-edge-dlc-out-now.html/RK=2/RS=_pQ19GDQEE1xuov0T9Z_G.vhJ2M-
"Madden 15 tackles top linemen, cornerback ratings",Mike Suszek,07.30.2014,EA ranked two San Francisco 49ers players at the top of the middle linebacker position as well: Both... ,https://search.engadget.com/click/_ylt=AwrNYDHxjO1jxDIAHnp8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541297/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2014-07-30-madden-15-tackles-top-linemen-cornerback-ratings.html/RK=2/RS=3CW6bl5_lnE1mQeQt3bnclm.RzM-
"Sims 4 trailer is emotional, features topless selfies",Alexander Sliwinski,07.30.2014,< The Sims 4 will feature emotional moppets who can use their new-found sense of self to build... ,https://search.engadget.com/click/_ylt=AwrhSsbyjO1jZ5sTIQ18BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541298/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2014-07-30-sims-4-trailer-is-emotional-features-topless-selfies.html/RK=2/RS=exiDOmBsj96pIL_ejbDXICmPKpI-
Hyperspace Beacon: First impressions of SWTOR's Galactic Strongholds expansion,Larry Everett,07.29.2014,"Beyond the strongholds themselves, BioWare also introduced a new planet and flashpoint this weekend.... ",https://search.engadget.com/click/_ylt=AwrhSsbyjO1jZ5sTIw18BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541298/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2014-07-29-hyperspace-beacon-first-impressions-of-swtors-galactic-strongh.html/RK=2/RS=SuZOLrJoKa.qDiMd4ARlwM7UKhA-
Dark Age of Camelot adjusting New Frontiers again,Eliot Lefebvre,07.28.2014,Sometimes adjustments seem like a good idea right up until they're implemented. This includes... ,https://search.engadget.com/click/_ylt=AwrhSsbyjO1jZ5sTJQ18BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541298/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2014-07-28-dark-age-of-camelot-adjusting-new-frontiers-again.html/RK=2/RS=RY7j0tXnQ5rh2g8npfXk3BOf5S0-
The next Mass Effect might be about you and yours,S. Prell,07.26.2014,"The next Mass Effect will not revolve around Commander Shepard and crew, according to a BioWare... ",https://search.engadget.com/click/_ylt=AwrhSsbyjO1jZ5sTJw18BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541298/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2014-07-26-the-next-mass-effect-might-be-about-you-and-yours.html/RK=2/RS=aIr_P_UFPMARAzltvjOQBlDaqVI-
Video preview: Nobody expects the Dragon Age: Inquisition,S. Prell,07.25.2014,"img class=""hidden""... ",https://search.engadget.com/click/_ylt=AwrhSsbyjO1jZ5sTKQ18BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541298/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2014-07-25-video-preview-nobody-expects-the-dragon-age-inquisition.html/RK=2/RS=olbuDQ2W75FOk3Xxor88MZL8kOA-
BioWare's teaser linked to 'Seeking Henna' ARG mystery,Mike Suszek,07.25.2014,"That website isn't the only one registered to EA, however, as BioWare's teaser has been linked to a... ",https://search.engadget.com/click/_ylt=AwrhSsbyjO1jZ5sTKw18BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541298/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2014-07-25-biowares-teaser-linked-to-seeking-henna-arg-mystery.html/RK=2/RS=wGIS9JEI6Ay97bbvMkkGRHdSS48-
Madden 15 says Russell Wilson is as good as Tom Brady,Mike Suszek,07.24.2014,"After EA offered its take on the top NFL rookies heading into the upcoming season earlier this week,... ",https://search.engadget.com/click/_ylt=AwrhSsbyjO1jZ5sTLQ18BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541298/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2014-07-24-madden-15-says-russell-wilson-is-as-good-as-tom-brady.html/RK=2/RS=xqfClxkkDHR3LSzyRDqflh6SfR4-
SWTOR will charge a cool 50 million credits for guild ships,Brianna Royce,07.24.2014,We hope Star Wars: The Old Republic players have been saving up their credits for a rainy day... ,https://search.engadget.com/click/_ylt=AwrhSsbyjO1jZ5sTLw18BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541298/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2014-07-24-swtor-will-charge-a-cool-50-million-credits-for-guild-ships.html/RK=2/RS=AUJJUoa4omplH7BLIr5uUiR6Lxo-
Get 'The Sims 2 Ultimate Collection' for free this month,Edgar Alvarez,07.24.2014,"It seems as if this week is a good one to get stuff on the cheap or even for free. First, Marvel... ",https://search.engadget.com/click/_ylt=AwrhSsbyjO1jZ5sTMQ18BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541298/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2014-07-24-the-sims-2-ultimate-collection-free.html/RK=2/RS=Egkeeo8YUVqJ_6EY0nn4_CAYNeo-
Titanfall adds 'Black Market' and in-game currency system,Mike Suszek,07.24.2014,"Respawn Entertainment added a new in-game market to Titanfall known as the ""Black Market,"" which... ",https://search.engadget.com/click/_ylt=AwrhSsbyjO1jZ5sTMw18BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541298/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2014-07-24-titanfall-adds-black-market-and-in-game-currency-system.html/RK=2/RS=Da72.ButtOmmNC3gUX3mslRreaM-
The Sims 2 Ultimate Collection free through Origin this week,Danny Cowan,07.23.2014,"After recently ending official support for the PC version of 2004's The Sims 2, Electronic Arts is... ",https://search.engadget.com/click/_ylt=AwrhdSfyjO1j2ugTPh18BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541298/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2014-07-23-the-sims-2-ultimate-collection-free-through-origin-this-week.html/RK=2/RS=frJWTcgn9Ia3duiN7DaoLsjeIsE-
SWTOR's lead writer teases future story updates,Jef Reahard,07.23.2014,"a href=""http://massively.joystiq.com/tag/bioware"">BioWare writer Charles Boyd has posted a blurb on... ",https://search.engadget.com/click/_ylt=AwrhdSfyjO1j2ugTQB18BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541298/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2014-07-23-swtors-lead-writer-teases-future-story-updates.html/RK=2/RS=J_vCSz2QytWdc6GlFHzwyoSB1OI-
Leaderboard: How much time do you spend customizing avatar outfits?,Jef Reahard,07.23.2014,"OK, I'm spending entirely too much time customizing my avatar outfits in Star Wars: The Old... ",https://search.engadget.com/click/_ylt=AwrhdSfyjO1j2ugTQh18BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541298/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2014-07-23-leaderboard-how-much-time-do-you-spend-customizing-avatar-outfi.html/RK=2/RS=E.NoKRypJyqCvaYslqx.M2l37gs-
"EA Sports UFC adds three fighters, finishes the fight",Mike Suszek,07.23.2014,EA Sports UFC received a free update this week that adds three fighters to the next-gen mixed... ,https://search.engadget.com/click/_ylt=AwrhdSfyjO1j2ugTRB18BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541298/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2014-07-23-ea-sports-ufc-adds-three-fighters-finishes-the-fight.html/RK=2/RS=AlRDmkuLdT6C3NV5F01iFNYpVAw-
EA's revenue climbs to $1.21 billion in Q1 2015,Mike Suszek,07.22.2014,Electronic Arts reported a net revenue of $1.21 billion for the first quarter of the fiscal 2015... ,https://search.engadget.com/click/_ylt=AwrhdSfyjO1j2ugTRh18BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541298/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2014-07-22-eas-revenue-climbs-to-1-21-billion-in-q1-2015.html/RK=2/RS=SDmSv98JBvtPBgKIvNBbiPdpQDY-
Madden 15 ranks the NFL's top ten rookies,Mike Suszek,07.22.2014,EA Sports kicked off its annual player ratings reveal yesterday with a list of the top 13 rookies in... ,https://search.engadget.com/click/_ylt=AwrhdSfyjO1j2ugTSB18BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541298/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2014-07-22-madden-15-ranks-the-nfls-top-ten-rookies.html/RK=2/RS=UFCfRt_bU4jisbsX9f0hv1VEbx4-
"Sims dev hiring for 'unique, emerging IP'",Alexander Sliwinski,07.21.2014,"A recent Maxis (The Sims, SimCity) job posting for a Senior Designer sounds like the studio is in... ",https://search.engadget.com/click/_ylt=AwrhdSfyjO1j2ugTSh18BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541298/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2014-07-21-sims-dev-hiring-for-unique-emerging-ip.html/RK=2/RS=E.w1GQbk8LjTheJI0_Pe7kYy6_w-
The Daily Grind: Do you craft for fun?,Jef Reahard,07.21.2014,Yesterday I spent an hour or so crafting a full set of gear and mods for one of my Star Wars: The... ,https://search.engadget.com/click/_ylt=AwrhdSfyjO1j2ugTTB18BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541298/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2014-07-21-the-daily-grind-do-you-craft-for-fun.html/RK=2/RS=W5RHeoZsO_il8p20xZ7j_evUJko-
Sims 4 gameplay walkthrough reveals Premium membership,S. Prell,07.20.2014,During the 20-minute gameplay walkthrough - which you can check out below the break - we see a the... ,https://search.engadget.com/click/_ylt=AwrhdSfyjO1j2ugTTh18BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541298/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2014-07-20-sims-4-premium.html/RK=2/RS=vFY4NaEbFlc6eiaxfZDoPC4xLiI-
Ultima Online overhauls factional PvP in publish 86,Brianna Royce,07.18.2014,"Broadsword Online has announced that Ultima Online's publish 86 will arrive on the test server this evening. Notably, the patch includes the first phase of the game's new Vice vs Virtue system, a massive ground-up rework of the existing faction PvP system intended to bring rewarding, objective-based... ",https://search.engadget.com/click/_ylt=AwrhdSfyjO1j2ugTUB18BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541298/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2014-07-18-ultima-online-overhauls-factional-pvp-in-publish-86.html/RK=2/RS=NJQemWHGm7Upc9CXuXHVx63AKzQ-
"Report: SWTOR fourth biggest sub MMO, Elder Scrolls has over 770k subscribers",Jef Reahard,07.18.2014,Market intelligence firm Superdata says that Star Wars: The Old Republic earned $165 million in... ,https://search.engadget.com/click/_ylt=AwrEsmTzjO1jtDIAMXx8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541299/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2014-07-18-report-swtor-fourth-biggest-sub-mmo-elder-scrolls-has-over-770.html/RK=2/RS=JPu1v.uEMkvN2YK5zOoTCDm0P.Q-
SWTOR's legacy storage detailed,Jef Reahard,07.16.2014,"a href=""http://massively.joystiq.com/tag/bioware"">BioWare community manager Eric Musco has... ",https://search.engadget.com/click/_ylt=AwrEsmTzjO1jtDIAM3x8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541299/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2014-07-16-swtors-legacy-storage-detailed.html/RK=2/RS=KX0wSnS5p7jLFz7NRn0jbNP9e4s-
FIFA 15's global cover star just lost the World Cup,Mike Suszek,07.14.2014,"FIFA 15's cover athlete is Barcelona's Lionel Messi, marking the Argentinian footballer's third... ",https://search.engadget.com/click/_ylt=AwrEsmTzjO1jtDIANXx8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541299/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2014-07-14-fifa-15s-global-cover-star-just-lost-the-world-cup.html/RK=2/RS=7bVZKJtZtpehqVhcaj0BnRg8PwI-
Star Wars: The Old Republic will allow you four strongholds per legacy,Eliot Lefebvre,07.14.2014,"Eagle-eyed players following the development of Star Wars: The Old Republic's next major expansion,... ",https://search.engadget.com/click/_ylt=AwrEsmTzjO1jtDIAN3x8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541299/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2014-07-14-star-wars-the-old-republic-will-allow-you-four-strongholds-per.html/RK=2/RS=Y9urRqB1IlbebsrebesbUrYiTxk-
"DA: Inquisition meets up with old friends, gives them orders in 13 minutes of gameplay",S. Prell,07.12.2014,Dragon Age: Inquisition Creative Director Mike Laidlaw is back with more gameplay footage of... ,https://search.engadget.com/click/_ylt=AwrEsmTzjO1jtDIAOXx8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541299/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2014-07-12-da-inquisition-meets-up-with-old-friends-gives-them-orders-in.html/RK=2/RS=_XNscYldn3y_C81B4SusUAgrFZE-
Become a student of football in Madden 15,Mike Suszek,07.11.2014,"The ""overhaul"" to Madden 15's defensive controls announced in June is intended to make players more... ",https://search.engadget.com/click/_ylt=AwrEsmTzjO1jtDIAO3x8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541299/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2014-07-11-become-a-student-of-football-in-madden-15.html/RK=2/RS=rycA4KVrgMdPanFB2_5nQhXMpyE-
The Daily Grind: Is the term free-to-play intentionally misleading?,Brianna Royce,07.11.2014,"Because Dungeon Keeper has a countdown timer that blocks progress in the game, a timer that can be... ",https://search.engadget.com/click/_ylt=AwrEsmTzjO1jtDIAPXx8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541299/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2014-07-11-the-daily-grind-is-the-term-free-to-play-intentionally-misleadi.html/RK=2/RS=BXh4JUq.GrOo.OpkiMad.FzKbrQ-
Massively Liveblogs: SWTOR's Galactic Strongholds,Larry Everett,07.10.2014,Galactic Strongholds gives players the ability to own and decorate a home on four different planets:... ,https://search.engadget.com/click/_ylt=AwrEsmTzjO1jtDIAP3x8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541299/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2014-07-10-massively-liveblogs-swtors-galactic-strongholds.html/RK=2/RS=wnbh26m2NK6nI0hAxxy3.B.NwLc-
Dark Age of Camelot brings back character and guild searches,Justin Olivetti,07.09.2014,"Looking for a particular person or group in Dark Age of Camelot? Fortunately for you, Broadsword has... ",https://search.engadget.com/click/_ylt=AwrEsmTzjO1jtDIAQXx8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541299/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2014-07-09-dark-age-of-camelot-brings-back-character-and-guild-searches.html/RK=2/RS=dnPKoeNOXIVTRH3RVkqvnC7TDTg-
I saw a real Jedi in Star Wars: The Old Republic,Jef Reahard,07.09.2014,Let me tell you about this Jedi Guardian named Nayelii. And I don't mean a non-italicized Jedi of... ,https://search.engadget.com/click/_ylt=AwrEsmTzjO1jtDIAQ3x8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541299/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2014-07-09-i-saw-a-real-jedi-in-star-wars-the-old-republic.html/RK=2/RS=atYvMTeRnFCH9IzTE7lmbZE2jko-
EA addresses exclusion of toddlers and pools in The Sims 4,Danny Cowan,07.08.2014,"A fan-issued petition seeking the return of pools and toddlers in The Sims 4 recently topped 15,000... ",https://search.engadget.com/click/_ylt=AwrFcrrzjO1juisT30Z8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541300/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2014-07-08-ea-addresses-exclusion-of-toddlers-and-pools-in-the-sims-4.html/RK=2/RS=vOUpJu8WNxjBZuvKijMa5w.1Zzc-
Hyperspace Beacon: 250 reasons you don't want to miss SWTOR Galactic Strongholds,Larry Everett,07.08.2014,"In the livestream last week, the developers gave us a tour of the Nar Shaddaa stronghold and layout... ",https://search.engadget.com/click/_ylt=AwrFcrrzjO1juisT4UZ8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541300/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2014-07-08-hyperspace-beacon-250-reasons-you-dont-want-to-miss-swtor-gala.html/RK=2/RS=YumFc_nWmZnGlUI1C50vcp7LvE4-
The Daily Grind: Are there any long-term MMO goals that you plan to complete in 2014?,Jef Reahard,07.07.2014,I managed to finish another couple of class stories thanks to Star Wars: The Old Republic's double... ,https://search.engadget.com/click/_ylt=AwrFcrrzjO1juisT40Z8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541300/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2014-07-07-the-daily-grind-are-there-any-long-term-mmo-goals-that-you-plan.html/RK=2/RS=uHn4.U0NMJg8BmTnDPgG0WIl7oM-
